DATAFLOW,FREQ: Frequency,COUNTRY: Country,REGION: Tourist region,TIME_PERIOD: Time period,OBS_VALUE,OBS_STATUS: Observation status,DECIMALS: Decimals,NOTE_COUNTRY_2: Note Country 2,NOTE_COUNTRY_1: Note Country 1,NOTE_REGION_2: Note Region 2,NOTE_REGION_1: Note Region 1,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1
LU1:DF_D5303(1.0),A: Annual,SSL07: Croatia,R02: Centre,2019,2.68220339,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL07: Croatia,R02: Centre,2020,1.739130435,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL07: Croatia,R02: Centre,2021,2.68220339,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R06: Mullerthal,2011,2.02173913,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R06: Mullerthal,2012,3,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R06: Mullerthal,2013,1.691588785,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R06: Mullerthal,2014,2.357142857,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R06: Mullerthal,2015,2.146341463,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R06: Mullerthal,2016,2.033613445,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R06: Mullerthal,2017,2.515151515,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R06: Mullerthal,2018,2.965116279,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R06: Mullerthal,2019,2.468468468,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R06: Mullerthal,2020,2.066666667,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R06: Mullerthal,2021,2.468468468,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL26: Slovakia,R08: Southern region,2011,2.4375,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL26: Slovakia,R08: Southern region,2012,2.116071429,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL26: Slovakia,R08: Southern region,2013,1.921052632,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL26: Slovakia,R08: Southern region,2014,2.189873418,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL26: Slovakia,R08: Southern region,2015,3.359832636,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL26: Slovakia,R08: Southern region,2016,2.944444444,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL26: Slovakia,R08: Southern region,2017,3.59375,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL26: Slovakia,R08: Southern region,2018,4.251968504,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL26: Slovakia,R08: Southern region,2019,4.868965517,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL26: Slovakia,R08: Southern region,2020,2.836206897,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL26: Slovakia,R08: Southern region,2021,4.868965517,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R01: Total,2011,2.317241379,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R01: Total,2012,2.527301092,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R01: Total,2013,3.132469402,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R01: Total,2014,3.208439248,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R01: Total,2015,3.240356083,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R01: Total,2016,3.328640386,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R01: Total,2017,3.338664158,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R01: Total,2018,3.543704475,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R01: Total,2019,2.981015453,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R01: Total,2020,1.823488045,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R01: Total,2021,2.322404372,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL24: Romania,R02: Centre,2011,2.772704958,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL24: Romania,R02: Centre,2012,2.561557789,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL24: Romania,R02: Centre,2013,3.159799355,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL24: Romania,R02: Centre,2014,3.114469453,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL24: Romania,R02: Centre,2015,2.966949666,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL24: Romania,R02: Centre,2016,3.20077096,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL24: Romania,R02: Centre,2017,4.122664256,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL24: Romania,R02: Centre,2018,4.769779708,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL24: Romania,R02: Centre,2019,4.085358625,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL24: Romania,R02: Centre,2020,2.018558365,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL24: Romania,R02: Centre,2021,4.085358625,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL28: Sweden,R02: Centre,2011,1.846768821,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL28: Sweden,R02: Centre,2012,1.813416149,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL28: Sweden,R02: Centre,2013,1.934478852,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL28: Sweden,R02: Centre,2014,1.956896552,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL28: Sweden,R02: Centre,2015,1.816329501,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL28: Sweden,R02: Centre,2016,1.808296296,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL28: Sweden,R02: Centre,2017,1.821199143,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL28: Sweden,R02: Centre,2018,1.877474235,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL28: Sweden,R02: Centre,2019,1.684795035,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL28: Sweden,R02: Centre,2020,1.569743234,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL28: Sweden,R02: Centre,2021,1.684795035,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL07: Africa,R06: Mullerthal,2011,4.379310345,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL07: Africa,R06: Mullerthal,2012,4.976470588,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL07: Africa,R06: Mullerthal,2013,14.65384615,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL07: Africa,R06: Mullerthal,2014,6.150537634,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL07: Africa,R06: Mullerthal,2015,1.662650602,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL07: Africa,R06: Mullerthal,2016,1.637168142,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL07: Africa,R06: Mullerthal,2017,1.768292683,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL07: Africa,R06: Mullerthal,2018,2.690140845,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL07: Africa,R06: Mullerthal,2019,3.989583333,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL07: Africa,R06: Mullerthal,2020,2.261904762,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL07: Africa,R06: Mullerthal,2021,2.186440678,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R07: Moselle,2011,1.785504527,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R07: Moselle,2012,1.753377672,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R07: Moselle,2013,1.828757325,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R07: Moselle,2014,1.878091873,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R07: Moselle,2015,1.887519854,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R07: Moselle,2016,1.830371334,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R07: Moselle,2017,1.804310305,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R07: Moselle,2018,1.853971338,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R07: Moselle,2019,1.963354585,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R07: Moselle,2020,1.767994974,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R07: Moselle,2021,1.830449085,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R07: Moselle,2011,2.334763948,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R07: Moselle,2012,2.279620853,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R07: Moselle,2013,2.10625,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R07: Moselle,2014,3.748663102,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R07: Moselle,2015,4,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R07: Moselle,2016,2.251282051,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R07: Moselle,2017,2.441314554,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R07: Moselle,2018,3.060483871,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R07: Moselle,2019,3.211267606,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R07: Moselle,2020,1.818181818,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R07: Moselle,2021,3.211267606,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R06: Mullerthal,2011,1.727272727,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R06: Mullerthal,2012,1.590909091,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R06: Mullerthal,2013,1.75,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R06: Mullerthal,2014,1.296296296,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R06: Mullerthal,2015,1.833333333,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R06: Mullerthal,2016,1.647058824,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R06: Mullerthal,2017,2.677419355,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R06: Mullerthal,2018,2.173076923,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R06: Mullerthal,2019,2.209302326,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R06: Mullerthal,2020,1.8,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R06: Mullerthal,2021,2.209302326,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL09: North America,R05: Ardennes,2011,1.909785933,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL09: North America,R05: Ardennes,2012,1.925,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL09: North America,R05: Ardennes,2013,1.765202703,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL09: North America,R05: Ardennes,2014,1.986436498,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL09: North America,R05: Ardennes,2015,2.007290401,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL09: North America,R05: Ardennes,2016,2.064102564,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL09: North America,R05: Ardennes,2017,2.04558011,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL09: North America,R05: Ardennes,2018,2.326210826,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL09: North America,R05: Ardennes,2019,2.544570502,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL09: North America,R05: Ardennes,2020,1.476744186,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL09: North America,R05: Ardennes,2021,1.991071429,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R08: Southern region,2011,1.504761905,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R08: Southern region,2012,1.475177305,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R08: Southern region,2013,1.422680412,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R08: Southern region,2014,1.352380952,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R08: Southern region,2015,1.32244898,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R08: Southern region,2016,1.449640288,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R08: Southern region,2017,1.675675676,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R08: Southern region,2018,1.794871795,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R08: Southern region,2019,1.672131148,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R08: Southern region,2020,1.341463415,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R08: Southern region,2021,1.672131148,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R05: Ardennes,2011,2.042105263,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R05: Ardennes,2012,2.507042254,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R05: Ardennes,2013,2.807142857,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R05: Ardennes,2014,1.335877863,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R05: Ardennes,2015,2.595628415,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R05: Ardennes,2016,2.662921348,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R05: Ardennes,2017,2.625,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R05: Ardennes,2018,2.38372093,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R05: Ardennes,2019,1.927927928,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R05: Ardennes,2020,1.475,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R05: Ardennes,2021,1.927927928,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R05: Ardennes,2011,1.921259843,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R05: Ardennes,2012,1.942339374,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R05: Ardennes,2013,1.797101449,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R05: Ardennes,2014,2.051546392,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R05: Ardennes,2015,2.026825633,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R05: Ardennes,2016,2.045180723,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R05: Ardennes,2017,1.974151858,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R05: Ardennes,2018,2.218333333,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R05: Ardennes,2019,2.455855856,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R05: Ardennes,2020,1.516339869,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R05: Ardennes,2021,2.455855856,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R07: Moselle,2011,2.785714286,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R07: Moselle,2012,2.3,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R07: Moselle,2013,1.55,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R07: Moselle,2014,1.675,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R07: Moselle,2015,1.820512821,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R07: Moselle,2016,1.333333333,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R07: Moselle,2017,1.433962264,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R07: Moselle,2018,1.709677419,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R07: Moselle,2019,1.916666667,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R07: Moselle,2020,1.333333333,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R07: Moselle,2021,1.916666667,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL01: European Union (EU),R05: Ardennes,2011,4.05206377,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL01: European Union (EU),R05: Ardennes,2012,4.801002928,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL01: European Union (EU),R05: Ardennes,2013,4.855138198,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL01: European Union (EU),R05: Ardennes,2014,4.635445598,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL01: European Union (EU),R05: Ardennes,2015,4.766974648,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL01: European Union (EU),R05: Ardennes,2016,4.861010866,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL01: European Union (EU),R05: Ardennes,2017,4.375279938,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL01: European Union (EU),R05: Ardennes,2018,4.568281722,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL01: European Union (EU),R05: Ardennes,2019,4.092124643,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL01: European Union (EU),R05: Ardennes,2020,3.513137558,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL01: European Union (EU),R05: Ardennes,2021,4.225144257,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL13: Greece,R06: Mullerthal,2011,4.5,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL13: Greece,R06: Mullerthal,2012,2.333333333,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL13: Greece,R06: Mullerthal,2013,11.33333333,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL13: Greece,R06: Mullerthal,2014,2.052631579,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL13: Greece,R06: Mullerthal,2015,10.95833333,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL13: Greece,R06: Mullerthal,2016,14.55555556,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL13: Greece,R06: Mullerthal,2017,7.442622951,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL13: Greece,R06: Mullerthal,2018,6.01369863,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL13: Greece,R06: Mullerthal,2019,10.63333333,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL13: Greece,R06: Mullerthal,2020,1.362831858,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL13: Greece,R06: Mullerthal,2021,10.63333333,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL09: Spain,R08: Southern region,2011,2.044776119,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL09: Spain,R08: Southern region,2012,2.035071942,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL09: Spain,R08: Southern region,2013,1.542897998,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL09: Spain,R08: Southern region,2014,1.614291684,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL09: Spain,R08: Southern region,2015,1.622486664,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL09: Spain,R08: Southern region,2016,2.026523965,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL09: Spain,R08: Southern region,2017,1.778061224,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL09: Spain,R08: Southern region,2018,1.872219053,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL09: Spain,R08: Southern region,2019,1.700421941,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL09: Spain,R08: Southern region,2020,1.610526316,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL09: Spain,R08: Southern region,2021,1.700421941,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL32: of which: United Kingdom,R05: Ardennes,2011,,,,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL32: of which: United Kingdom,R05: Ardennes,2012,,,,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL32: of which: United Kingdom,R05: Ardennes,2013,,,,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL32: of which: United Kingdom,R05: Ardennes,2014,,,,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL32: of which: United Kingdom,R05: Ardennes,2015,,,,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL32: of which: United Kingdom,R05: Ardennes,2016,,,,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL32: of which: United Kingdom,R05: Ardennes,2017,,,,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL32: of which: United Kingdom,R05: Ardennes,2018,,,,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL32: of which: United Kingdom,R05: Ardennes,2019,,,,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL32: of which: United Kingdom,R05: Ardennes,2020,3.236489836,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL32: of which: United Kingdom,R05: Ardennes,2021,3.063735842,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R07: Moselle,2011,2.887096774,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R07: Moselle,2012,2.315649867,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R07: Moselle,2013,2.123493976,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R07: Moselle,2014,2.067307692,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R07: Moselle,2015,2.167701863,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R07: Moselle,2016,2.498113208,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R07: Moselle,2017,2.317343173,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R07: Moselle,2018,2.378600823,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R07: Moselle,2019,2.831325301,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R07: Moselle,2020,2.378947368,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R07: Moselle,2021,2.591666667,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R08: Southern region,2011,4.030612245,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R08: Southern region,2012,1.251748252,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R08: Southern region,2013,1.862068966,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R08: Southern region,2014,1.831775701,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R08: Southern region,2015,2.1015625,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R08: Southern region,2016,3,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R08: Southern region,2017,2.31,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R08: Southern region,2018,2.830985915,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R08: Southern region,2019,1.478494624,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R08: Southern region,2020,1.317307692,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R08: Southern region,2021,1.478494624,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R01: Total,2011,2.401936248,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R01: Total,2012,2.490498775,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R01: Total,2013,2.527419118,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R01: Total,2014,2.510531592,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R01: Total,2015,2.490909637,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R01: Total,2016,2.544012484,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R01: Total,2017,2.501499189,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R01: Total,2018,2.563784144,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R01: Total,2019,2.447765984,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R01: Total,2020,2.314199907,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R01: Total,2021,2.497316842,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL01: European Union (EU),R02: Centre,2011,1.885169439,,1: One,,,,,,
