DATAFLOW,PRICE: Price,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE,NOTE_QUARTER_2: Note quarter 2,NOTE_QUARTER_1: Note quarter 1,NOTE_PRICE_2: Note Price 2,NOTE_PRICE_1: Note Price 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2010-Q2,1.175,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2010-Q3,1.143,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2010-Q4,1.185,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2011,,,,,,,
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2011-Q1,1.255,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2011-Q2,1.312,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2011-Q3,1.304,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2011-Q4,1.279,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2012,,,,,,,
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2012-Q1,1.388,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2012-Q2,1.36965,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2012-Q3,1.419,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2012-Q4,1.354,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2013,,,,,,,
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2013-Q1,1.361,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2013-Q2,1.334,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2013-Q3,1.354,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2013-Q4,1.294,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2014,,,,,,,
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2014-Q1,1.297,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2014-Q2,1.31,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2014-Q3,1.327,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2014-Q4,1.203,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2015,,,,,,,
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2015-Q1,1.134,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2015-Q2,1.251,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2015-Q3,1.203,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2015-Q4,1.108,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2016,,,,,,,
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2016-Q1,1.035,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2016-Q2,1.108,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2016-Q3,1.091,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2016-Q4,1.137,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2017,,,,,,,
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2017-Q1,1.176,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2017-Q2,1.156,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2017-Q3,1.14,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2017-Q4,1.171,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2018,,,,,,,
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2018-Q1,1.168,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2018-Q2,1.237,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2018-Q3,1.272,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2018-Q4,1.195,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2019,,,,,,,
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2019-Q1,1.149,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2019-Q2,1.258,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2019-Q3,1.23,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2019-Q4,1.211,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2020,,,,,,,
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2020-Q1,1.162,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2020-Q2,0.981,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2020-Q3,1.092,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2020-Q4,1.068,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2021,,,,,,,
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2021-Q1,1.208,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2021-Q2,1.292,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2021-Q3,1.355,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2021-Q4,1.458,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2022,,,,,,,
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2022-Q1,1.584,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2022-Q2,1.824,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2022-Q3,1.688,,,,,,3: Three
LU1:DF_A4504(1.0),SL03: Price with taxes and excises,Q: Quarterly,2022-Q4,1.61,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2007,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2007-Q1,0.598,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2007-Q2,0.613,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2007-Q3,0.61,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2007-Q4,0.612,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2008,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2008-Q1,0.615,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2008-Q2,0.627,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2008-Q3,0.627,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2008-Q4,0.59325,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2009,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2009-Q1,0.58605,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2009-Q2,0.60045,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2009-Q3,0.601,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2009-Q4,0.6,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2010,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2010-Q1,0.612,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2010-Q2,0.615,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2010-Q3,0.611,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2010-Q4,0.617,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2011,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2011-Q1,0.626,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2011-Q2,0.633,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2011-Q3,0.632,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2011-Q4,0.629,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2012,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2012-Q1,0.643,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2012-Q2,0.64065,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2012-Q3,0.647,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2012-Q4,0.639,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2013,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2013-Q1,0.64,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2013-Q2,0.636,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2013-Q3,0.639,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2013-Q4,0.631,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2014,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2014-Q1,0.631,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2014-Q2,0.633,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2014-Q3,0.635,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2014-Q4,0.619,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2015,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2015-Q1,0.627,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2015-Q2,0.644,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2015-Q3,0.637,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2015-Q4,0.623,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2016,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2016-Q1,0.613,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2016-Q2,0.623,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2016-Q3,0.621,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2016-Q4,0.627,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2017,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2017-Q1,0.633,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2017-Q2,0.63,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2017-Q3,0.628,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2017-Q4,0.632,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2018,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2018-Q1,0.632,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2018-Q2,0.642,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2018-Q3,0.647,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2018-Q4,0.636,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2019,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2019-Q1,0.629,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2019-Q2,0.652,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2019-Q3,0.651,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2019-Q4,0.648,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2020,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2020-Q1,0.641,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2020-Q2,0.615,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2020-Q3,0.631,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2020-Q4,0.627,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2021,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2021-Q1,0.692,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2021-Q2,0.704,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2021-Q3,0.713,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2021-Q4,0.728,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2022,,,,,,,
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2022-Q1,0.757,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2022-Q2,0.737,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2022-Q3,0.751,,,,,,3: Three
LU1:DF_A4504(1.0),SL02: Taxes and excises,Q: Quarterly,2022-Q4,0.761,,,,,,3: Three
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2007,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2007-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2007-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2007-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2007-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2008,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2008-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2008-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2008-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2008-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2009,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2009-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2009-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2009-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2009-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2010,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2010-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2010-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2010-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2010-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2011,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2011-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2011-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2011-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2011-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2012,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2012-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2012-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2012-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2012-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2013,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2013-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2013-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2013-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2013-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2014,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2014-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2014-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2014-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2014-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2015,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2015-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2015-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2015-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2015-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2016,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2016-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2016-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2016-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2016-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2017,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2017-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2017-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2017-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2017-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2018,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2018-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2018-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2018-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2018-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2019,0.469,,,,,,3: Three
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2019-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2019-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2019-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2019-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2020,0.472,,,,,,3: Three
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2020-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2020-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2020-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2020-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2021,0.516,,,,,,3: Three
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2021-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2021-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2021-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2021-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2022,0.508,,,,,,3: Three
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2022-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2022-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2022-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL03: Excises,A: Annual,2022-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2007,0.149,,,,,,3: Three
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2007-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2007-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2007-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2007-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2008,0.1559,,,,,,3: Three
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2008-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2008-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2008-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2008-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2009,0.1377,,,,,,3: Three
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2009-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2009-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2009-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2009-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2010,0.155,,,,,,3: Three
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2010-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2010-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2010-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2010-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2011,0.172,,,,,,3: Three
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2011-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2011-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2011-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2011-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2012,0.185,,,,,,3: Three
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2012-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2012-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2012-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2012-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2013,0.181,,,,,,3: Three
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2013-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2013-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2013-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2013-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2014,0.1745,,,,,,3: Three
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2014-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2014-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2014-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2014-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2015,0.18,,,,,,3: Three
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2015-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2015-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2015-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2015-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2016,0.168,,,,,,3: Three
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2016-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2016-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2016-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2016-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2017,0.178,,,,,,3: Three
