DATAFLOW,FREQ: Frequency,SPECIFICATION: Specification,TIME_PERIOD: Time period,OBS_VALUE,OBS_STATUS: Observation status,DECIMALS: Decimals,NOTE_MONTH_2: Note Month 2,NOTE_MONTH_1: Note Month 1,NOTE_SPECIFICATION_2: Note specification 2,NOTE_SPECIFICATION_1: Note specification 1
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2022-07,29841237,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2022-08,26380153,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A06: Classic CHP production,2022-09,28077683,,0: Zero,,,A06: Définitions : Cogénération (production),
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2008-01,8901314,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2008-02,5632166,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2008-03,8243949,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2008-04,3152205,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2008-05,2906031,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2008-06,2685345,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2008-07,3495689,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2008-08,5698748,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2008-09,4922609,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2008-10,5206281,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2008-11,6772375,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2008-12,2972061,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2009-01,5441474,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2009-02,4776604,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2009-03,7859495,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2009-04,3968707,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2009-05,4042755,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2009-06,3942544,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2009-07,4670947,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2009-08,2548009,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2009-09,3954338,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2009-10,5464903,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2009-11,10089579,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2009-12,6712568,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2010-01,3023232,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2010-02,6322375,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2010-03,7745917,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2010-04,4598593,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2010-05,3925698,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2010-06,3078638,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2010-07,2761005,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2010-08,4755736,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2010-09,3582214,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2010-10,5751123,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2010-11,6340893,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2010-12,3197978,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2011-01,6463366,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2011-02,4161977,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2011-03,5960750,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2011-04,3902537,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2011-05,4018346,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2011-06,4940883,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2011-07,4127938,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2011-08,4160778,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2011-09,4616213,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2011-10,5992297,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2011-11,3324388,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2011-12,12093675,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2012-01,9043023,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2012-02,4946504,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2012-03,3834165,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2012-04,5692462,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2012-05,4555212,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2012-06,4282556,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2012-07,4278132,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2012-08,4516593,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2012-09,4080973,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2012-10,10354206,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2012-11,7149450,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2012-12,12445837,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2013-01,6550197,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2013-02,6640026,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2013-03,6275963,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2013-04,7122752,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2013-05,6146121,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2013-06,6488824,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2013-07,4303781,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2013-08,2908614,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2013-09,5394688,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2013-10,8958999,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2013-11,9333253,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2013-12,10737097,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2014-01,9034216,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2014-02,10146948,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2014-03,8666044,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2014-04,4353595,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2014-05,6830163,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2014-06,3501698,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2014-07,2754941,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2014-08,4924233,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2014-09,2872657,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2014-10,5297705,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2014-11,4898270,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2014-12,7986162,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2015-01,9183036,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2015-02,6010920,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2015-03,7403721,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2015-04,4977974,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2015-05,5375204,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2015-06,4459854,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2015-07,5608359,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2015-08,4425075,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2015-09,6472946,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2015-10,5995488,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2015-11,10665854,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2015-12,11864857,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2016-01,10087512,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2016-02,12002031,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2016-03,8710986,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2016-04,7026254,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2016-05,5905033,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2016-06,3748612,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2016-07,3618577,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2016-08,3808400,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2016-09,3530243,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2016-10,5066226,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2016-11,10504398,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2016-12,11308840,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2017-01,19237757,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2017-02,20957404,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2017-03,26714047,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2017-04,13191758,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2017-05,11166057,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2017-06,15220209,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2017-07,15934808,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2017-08,11873649,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2017-09,16097414,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2017-10,25577099,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2017-11,21286972,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2017-12,19079825,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2018-01,37334944,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2018-02,23033848,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2018-03,23258703,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2018-04,20762685,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2018-05,14410748,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2018-06,11365136,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2018-07,9334957,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2018-08,13005628,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2018-09,14939217,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2018-10,21587165,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2018-11,24708632,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2018-12,30968924,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2019-01,27149140,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2019-02,21301534,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2019-03,37715772,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2019-04,18076352,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2019-05,15807020,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2019-06,13870194,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2019-07,10366767,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2019-08,12178795,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2019-09,17649983,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2019-10,27575494,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2019-11,22667256,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2019-12,32995631,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2020-01,31467764,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2020-02,46707938,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2020-03,37352557,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2020-04,20859257,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2020-05,20075844,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2020-06,16256566,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2020-07,17305106,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2020-08,18027985,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2020-09,14793854,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2020-10,38298174,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2020-11,26402464,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2020-12,26749684,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2021-01,30244907,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2021-02,34109481,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2021-03,31236598,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2021-04,23455162,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2021-05,32898504,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2021-06,10952526,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2021-07,17324136,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2021-08,19340396,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2021-09,12001237,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2021-10,33250020,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2021-11,19895247,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2021-12,29433583,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2022-01,25263796,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2022-02,50605781,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2022-03,26326407,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2022-04,31766825,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2022-05,19463002,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2022-06,12021512,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2022-07,12858604,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2022-08,14497894,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A04: Wind production,2022-09,17705995,,0: Zero,,,,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2008-01,268905073,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2008-02,242287220,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2008-03,258561148,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2008-04,185736808,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2008-05,76449762,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2008-06,70568448,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2008-07,102476212,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2008-08,261607531,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2008-09,247681401,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2008-10,260992338,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2008-11,251777976,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2008-12,256487548,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2009-01,267312470,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2009-02,218820756,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2009-03,230761601,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2009-04,200357377,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2009-05,186911807,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2009-06,141978714,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2009-07,202526382,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2009-08,243391032,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2009-09,224985428,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2009-10,246824053,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2009-11,213917333,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2009-12,226693580,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2010-01,275812537,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2010-02,257347360,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2010-03,260867986,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2010-04,272100679,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2010-05,257677096,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2010-06,271961067,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2010-07,236758287,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2010-08,229438985,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2010-09,235524194,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2010-10,282446936,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2010-11,292748589,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2010-12,343385749,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2011-01,310211530,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2011-02,296491428,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2011-03,306729634,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2011-04,278955874,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2011-05,204718372,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2011-06,171672376,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2011-07,192485499,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2011-08,94730166,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2011-09,81360424,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2011-10,138335913,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2011-11,266743199,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2011-12,271950609,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2012-01,237124015,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2012-02,280497746,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2012-03,274582846,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2012-04,266950956,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2012-05,259547022,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2012-06,246692153,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2012-07,197725613,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2012-08,163665460,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2012-09,131381553,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2012-10,201739878,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2012-11,196580913,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2012-12,165292960,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2013-01,184173444,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2013-02,167396757,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2013-03,230746235,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2013-04,152139128,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2013-05,128486041,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2013-06,108913461,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2013-07,86512547,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2013-08,80281953,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2013-09,128978916,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2013-10,222890714,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2013-11,244869812,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2013-12,172128066,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2014-01,169711784,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2014-02,149287398,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2014-03,238528615,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2014-04,239644656,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2014-05,95222328,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2014-06,81422312,,0: Zero,,,A02: Définitions : Exportations,
