COMMUNE_CODE,COMMUNE_NOM,NATIONALITE_ISO3,NATIONALITE_NOM,NOMBRE_TOTAL
612,Parc Hosingen,DEU,allemande,97
612,Parc Hosingen,AUT,autrichienne,6
612,Parc Hosingen,BEN,béninoise,3
612,Parc Hosingen,BEL,belge,136
612,Parc Hosingen,GNB,bissau-guinéenne,2
612,Parc Hosingen,BRA,brésilienne,22
612,Parc Hosingen,GBR,britannique,10
612,Parc Hosingen,BGR,bulgare,1
612,Parc Hosingen,CMR,camerounaise,18
612,Parc Hosingen,CPV,cap-verdienne,45
612,Parc Hosingen,CAF,centrafricaine,1
612,Parc Hosingen,CHN,chinoise,8
612,Parc Hosingen,COD,congolaise (Rép. Dém),1
612,Parc Hosingen,COG,congolaise (Rép.),1
612,Parc Hosingen,HRV,croate,2
612,Parc Hosingen,ESP,espagnole,19
612,Parc Hosingen,EST,estonienne,1
612,Parc Hosingen,FIN,finlandaise,3
612,Parc Hosingen,FRA,française,84
612,Parc Hosingen,GMB,gambienne,2
612,Parc Hosingen,GIN,guinéenne,9
612,Parc Hosingen,HUN,hongroise,1
612,Parc Hosingen,IRQ,iraquienne,1
612,Parc Hosingen,IRL,irlandaise,3
612,Parc Hosingen,ISL,islandaise,1
612,Parc Hosingen,ITA,italienne,52
612,Parc Hosingen,XXK,kosovare,26
612,Parc Hosingen,LVA,lettonne,3
612,Parc Hosingen,LTU,lituanienne,1
612,Parc Hosingen,LUX,luxembourgeoise,2956
612,Parc Hosingen,MKD,macédonienne,21
612,Parc Hosingen,MDG,malgache,1
612,Parc Hosingen,MAR,marocaine,2
612,Parc Hosingen,MNE,monténégrine,32
612,Parc Hosingen,NLD,néerlandaise,56
612,Parc Hosingen,PHL,philippine,2
612,Parc Hosingen,POL,polonaise,22
612,Parc Hosingen,PRT,portugaise,681
612,Parc Hosingen,ROU,roumaine,23
612,Parc Hosingen,SRB,serbe,30
612,Parc Hosingen,SVN,slovène,5
612,Parc Hosingen,SVK,slovaque,8
612,Parc Hosingen,ZAF,sud-africaine,5
612,Parc Hosingen,CHE,suisse,1
612,Parc Hosingen,SYR,syrienne,11
612,Parc Hosingen,CZE,tchèque,5
612,Parc Hosingen,THA,thailandaise,1
612,Parc Hosingen,TGO,togolaise,2
612,Parc Hosingen,TUN,tunisienne,5
612,Parc Hosingen,TUR,turque,8
612,Parc Hosingen,UKR,ukrainienne,19
612,Parc Hosingen,VEN,vénézuélienne,3
612,Parc Hosingen,BIH,Bosnie-Herzégovine,11
803,Préizerdaul,EGY,égyptienne,6
803,Préizerdaul,ECU,équatorienne,1
803,Préizerdaul,AFG,afghane,6
803,Préizerdaul,ALB,albanaise,2
803,Préizerdaul,DZA,algérienne,1
803,Préizerdaul,DEU,allemande,32
803,Préizerdaul,USA,américaine,4
803,Préizerdaul,XXA,apatride,2
803,Préizerdaul,ARM,arménienne,4
803,Préizerdaul,BEL,belge,81
803,Préizerdaul,BRA,brésilienne,11
803,Préizerdaul,GBR,britannique,1
803,Préizerdaul,BGR,bulgare,1
803,Préizerdaul,CPV,cap-verdienne,4
803,Préizerdaul,CHN,chinoise,6
803,Préizerdaul,HRV,croate,2
803,Préizerdaul,DNK,danoise,3
803,Préizerdaul,ESP,espagnole,15
803,Préizerdaul,EST,estonienne,2
803,Préizerdaul,FRA,française,53
803,Préizerdaul,GRC,grecque,1
803,Préizerdaul,GTM,guatémaltèque,6
803,Préizerdaul,HUN,hongroise,2
803,Préizerdaul,ISL,islandaise,1
803,Préizerdaul,ITA,italienne,45
803,Préizerdaul,CIV,ivoirienne,4
803,Préizerdaul,XXK,kosovare,2
803,Préizerdaul,LVA,lettonne,5
803,Préizerdaul,LBR,libérienne,3
803,Préizerdaul,LUX,luxembourgeoise,1369
803,Préizerdaul,MKD,macédonienne,1
803,Préizerdaul,MDG,malgache,1
803,Préizerdaul,MAR,marocaine,5
803,Préizerdaul,MUS,mauricienne,2
803,Préizerdaul,MNE,monténégrine,8
803,Préizerdaul,NLD,néerlandaise,12
803,Préizerdaul,NGA,nigériane,3
803,Préizerdaul,PHL,philippine,1
803,Préizerdaul,POL,polonaise,9
803,Préizerdaul,PRT,portugaise,254
803,Préizerdaul,ROU,roumaine,9
803,Préizerdaul,RUS,russe,1
803,Préizerdaul,SLV,salvadorienne,1
803,Préizerdaul,SMR,san-marinaise,3
803,Préizerdaul,SRB,serbe,1
803,Préizerdaul,CHE,suisse,2
803,Préizerdaul,CSK,tchécoslovaque,1
803,Préizerdaul,CZE,tchèque,3
803,Préizerdaul,THA,thailandaise,2
803,Préizerdaul,TGO,togolaise,1
803,Préizerdaul,TUN,tunisienne,3
803,Préizerdaul,UKR,ukrainienne,8
803,Préizerdaul,BIH,Bosnie-Herzégovine,7
1002,Putscheid,ERI,érythrée,6
1002,Putscheid,DEU,allemande,23
1002,Putscheid,BEL,belge,35
1002,Putscheid,BRA,brésilienne,4
1002,Putscheid,GBR,britannique,4
1002,Putscheid,CMR,camerounaise,2
1002,Putscheid,CPV,cap-verdienne,1
1002,Putscheid,COD,congolaise (Rép. Dém),1
1002,Putscheid,FRA,française,21
1002,Putscheid,GRC,grecque,1
1002,Putscheid,HUN,hongroise,2
1002,Putscheid,IRQ,iraquienne,6
1002,Putscheid,ITA,italienne,6
1002,Putscheid,XXK,kosovare,1
1002,Putscheid,LTU,lituanienne,4
1002,Putscheid,LUX,luxembourgeoise,864
1002,Putscheid,MKD,macédonienne,3
1002,Putscheid,MAR,marocaine,3
1002,Putscheid,MNE,monténégrine,1
1002,Putscheid,NLD,néerlandaise,10
1002,Putscheid,POL,polonaise,7
1002,Putscheid,PRT,portugaise,157
1002,Putscheid,ROU,roumaine,4
1002,Putscheid,RUS,russe,2
1002,Putscheid,SEN,sénégalaise,1
1002,Putscheid,SRB,serbe,1
1002,Putscheid,ZAF,sud-africaine,4
1002,Putscheid,CHE,suisse,1
1002,Putscheid,SYR,syrienne,9
1002,Putscheid,THA,thailandaise,1
1002,Putscheid,TUR,turque,9
1002,Putscheid,UKR,ukrainienne,21
1002,Putscheid,BIH,Bosnie-Herzégovine,1
806,Rambrouch,YUG,#NAME?,1
806,Rambrouch,ECU,équatorienne,2
806,Rambrouch,ERI,érythrée,13
806,Rambrouch,ALB,albanaise,6
806,Rambrouch,DZA,algérienne,8
806,Rambrouch,DEU,allemande,82
806,Rambrouch,USA,américaine,3
806,Rambrouch,XXA,apatride,2
806,Rambrouch,ARG,argentine,2
806,Rambrouch,ARM,arménienne,1
806,Rambrouch,AUT,autrichienne,7
806,Rambrouch,BLR,bélarusse,1
806,Rambrouch,BEN,béninoise,2
806,Rambrouch,BRB,barbadienne,1
806,Rambrouch,BEL,belge,787
806,Rambrouch,BRA,brésilienne,25
806,Rambrouch,GBR,britannique,17
806,Rambrouch,BGR,bulgare,5
806,Rambrouch,CMR,camerounaise,7
806,Rambrouch,CAN,canadienne,1
806,Rambrouch,CPV,cap-verdienne,7
806,Rambrouch,CHL,chilienne,1
806,Rambrouch,CHN,chinoise,26
806,Rambrouch,CYP,chypriote,1
806,Rambrouch,COD,congolaise (Rép. Dém),4
806,Rambrouch,COG,congolaise (Rép.),1
806,Rambrouch,HRV,croate,6
806,Rambrouch,CUB,cubaine,2
806,Rambrouch,DNK,danoise,3
806,Rambrouch,DOM,dominicaine,5
806,Rambrouch,ESP,espagnole,30
806,Rambrouch,EST,estonienne,3
806,Rambrouch,FRA,française,182
806,Rambrouch,GEO,géorgienne,2
806,Rambrouch,GRC,grecque,4
806,Rambrouch,GIN,guinéenne,3
806,Rambrouch,HUN,hongroise,4
806,Rambrouch,XXX,indéterminée,1
806,Rambrouch,IND,indienne,1
806,Rambrouch,IRN,iranienne,3
806,Rambrouch,IRQ,iraquienne,8
806,Rambrouch,IRL,irlandaise,6
806,Rambrouch,ISL,islandaise,3
806,Rambrouch,ISR,israélienne,1
806,Rambrouch,ITA,italienne,112
806,Rambrouch,CIV,ivoirienne,10
806,Rambrouch,XXK,kosovare,17
806,Rambrouch,LBY,libyenne,1
806,Rambrouch,LTU,lituanienne,2
806,Rambrouch,LUX,luxembourgeoise,3119
806,Rambrouch,MKD,macédonienne,12
806,Rambrouch,MYS,malaisienne,1
806,Rambrouch,MDG,malgache,3
806,Rambrouch,MLI,malienne,1
806,Rambrouch,MAR,marocaine,22
806,Rambrouch,MUS,mauricienne,4
806,Rambrouch,MEX,mexicaine,1
806,Rambrouch,MNE,monténégrine,34
806,Rambrouch,NLD,néerlandaise,41
806,Rambrouch,NIC,nicaraguayenne,2
806,Rambrouch,NGA,nigériane,3
806,Rambrouch,PHL,philippine,3
806,Rambrouch,POL,polonaise,17
806,Rambrouch,PRT,portugaise,483
806,Rambrouch,ROU,roumaine,53
806,Rambrouch,RUS,russe,4
806,Rambrouch,SEN,sénégalaise,6
806,Rambrouch,SRB,serbe,11
806,Rambrouch,SCG,serbe-et-monténégrine,1
806,Rambrouch,SVN,slovène,19
806,Rambrouch,SVK,slovaque,2
806,Rambrouch,SWE,suédoise,3
806,Rambrouch,CHE,suisse,1
806,Rambrouch,SYR,syrienne,15
806,Rambrouch,CZE,tchèque,2
806,Rambrouch,THA,thailandaise,4
806,Rambrouch,TGO,togolaise,20
806,Rambrouch,TUN,tunisienne,5
806,Rambrouch,TUR,turque,7
806,Rambrouch,UKR,ukrainienne,8
806,Rambrouch,VEN,vénézuélienne,3
806,Rambrouch,VNM,vietnamienne,3
806,Rambrouch,YEM,yéménite,1
806,Rambrouch,BIH,Bosnie-Herzégovine,27
310,Reckange-sur-Mess,AFG,afghane,3
310,Reckange-sur-Mess,ALB,albanaise,1
310,Reckange-sur-Mess,DEU,allemande,61
310,Reckange-sur-Mess,USA,américaine,19
310,Reckange-sur-Mess,ARG,argentine,1
310,Reckange-sur-Mess,AUT,autrichienne,3
310,Reckange-sur-Mess,BLR,bélarusse,1
310,Reckange-sur-Mess,BEL,belge,69
310,Reckange-sur-Mess,GNB,bissau-guinéenne,3
310,Reckange-sur-Mess,BRA,brésilienne,12
310,Reckange-sur-Mess,GBR,britannique,27
310,Reckange-sur-Mess,BGR,bulgare,2
310,Reckange-sur-Mess,CMR,camerounaise,3
310,Reckange-sur-Mess,CPV,cap-verdienne,2
310,Reckange-sur-Mess,CHN,chinoise,4
310,Reckange-sur-Mess,DNK,danoise,7
310,Reckange-sur-Mess,DOM,dominicaine,1
310,Reckange-sur-Mess,ESP,espagnole,14
310,Reckange-sur-Mess,FRA,française,200
310,Reckange-sur-Mess,GRC,grecque,1
310,Reckange-sur-Mess,HUN,hongroise,6
310,Reckange-sur-Mess,XXX,indéterminée,1
310,Reckange-sur-Mess,IND,indienne,2
310,Reckange-sur-Mess,IRN,iranienne,3
310,Reckange-sur-Mess,IRQ,iraquienne,8
310,Reckange-sur-Mess,IRL,irlandaise,1
310,Reckange-sur-Mess,ITA,italienne,81
310,Reckange-sur-Mess,LVA,lettonne,2
310,Reckange-sur-Mess,LTU,lituanienne,6
310,Reckange-sur-Mess,LUX,luxembourgeoise,2139
310,Reckange-sur-Mess,MAR,marocaine,11
310,Reckange-sur-Mess,MEX,mexicaine,1
310,Reckange-sur-Mess,MNE,monténégrine,8
310,Reckange-sur-Mess,NLD,néerlandaise,16
310,Reckange-sur-Mess,UZB,ouzbèke,1
310,Reckange-sur-Mess,PAK,pakistanaise,4
310,Reckange-sur-Mess,PHL,philippine,2
310,Reckange-sur-Mess,POL,polonaise,8
310,Reckange-sur-Mess,PRT,portugaise,204
310,Reckange-sur-Mess,ROU,roumaine,17
310,Reckange-sur-Mess,RUS,russe,5
310,Reckange-sur-Mess,SEN,sénégalaise,2
310,Reckange-sur-Mess,SRB,serbe,3
310,Reckange-sur-Mess,SWE,suédoise,4
310,Reckange-sur-Mess,CHE,suisse,3
310,Reckange-sur-Mess,SYR,syrienne,2
310,Reckange-sur-Mess,CZE,tchèque,1
310,Reckange-sur-Mess,THA,thailandaise,1
310,Reckange-sur-Mess,TUN,tunisienne,3
310,Reckange-sur-Mess,TUR,turque,5
310,Reckange-sur-Mess,UKR,ukrainienne,15
310,Reckange-sur-Mess,BIH,Bosnie-Herzégovine,6
809,Redange/Attert,ECU,équatorienne,1
809,Redange/Attert,ERI,érythrée,19
809,Redange/Attert,ETH,éthiopienne,3
809,Redange/Attert,AFG,afghane,3
809,Redange/Attert,ALB,albanaise,12
809,Redange/Attert,DZA,algérienne,8
809,Redange/Attert,DEU,allemande,57
809,Redange/Attert,USA,américaine,5
809,Redange/Attert,AUT,autrichienne,10
809,Redange/Attert,BLR,bélarusse,2
809,Redange/Attert,BEL,belge,238
809,Redange/Attert,BOL,bolivienne,3
809,Redange/Attert,BRA,brésilienne,13
809,Redange/Attert,GBR,britannique,18
809,Redange/Attert,CMR,camerounaise,7
809,Redange/Attert,CAN,canadienne,1
809,Redange/Attert,CPV,cap-verdienne,5
809,Redange/Attert,CHL,chilienne,1
809,Redange/Attert,COL,colombienne,2
809,Redange/Attert,COD,congolaise (Rép. Dém),2
809,Redange/Attert,COG,congolaise (Rép.),2
809,Redange/Attert,CUB,cubaine,1
809,Redange/Attert,DNK,danoise,4
809,Redange/Attert,DOM,dominicaine,5
809,Redange/Attert,ESP,espagnole,10
809,Redange/Attert,EST,estonienne,1
809,Redange/Attert,FRA,française,107
809,Redange/Attert,GRC,grecque,3
809,Redange/Attert,GTM,guatémaltèque,1
809,Redange/Attert,XXX,indéterminée,1
809,Redange/Attert,IRN,iranienne,3
809,Redange/Attert,IRQ,iraquienne,2
809,Redange/Attert,IRL,irlandaise,5
809,Redange/Attert,ITA,italienne,49
809,Redange/Attert,CIV,ivoirienne,3
809,Redange/Attert,XXK,kosovare,20
809,Redange/Attert,LUX,luxembourgeoise,2199
809,Redange/Attert,MKD,macédonienne,2
809,Redange/Attert,MDG,malgache,1
809,Redange/Attert,MAR,marocaine,5
809,Redange/Attert,MUS,mauricienne,4
809,Redange/Attert,MNE,monténégrine,13
809,Redange/Attert,NLD,néerlandaise,23
809,Redange/Attert,NIC,nicaraguayenne,1
809,Redange/Attert,NGA,nigériane,4
809,Redange/Attert,PER,péruvienne,1
809,Redange/Attert,PHL,philippine,5
809,Redange/Attert,POL,polonaise,8
809,Redange/Attert,PRT,portugaise,322
809,Redange/Attert,ROU,roumaine,21
809,Redange/Attert,RUS,russe,12
809,Redange/Attert,SEN,sénégalaise,2
809,Redange/Attert,SRB,serbe,16
809,Redange/Attert,SOM,somalienne,2
809,Redange/Attert,SWE,suédoise,1
809,Redange/Attert,KOR,sud-coréenne,1
809,Redange/Attert,CHE,suisse,2
809,Redange/Attert,SYR,syrienne,34
809,Redange/Attert,CZE,tchèque,1
809,Redange/Attert,THA,thailandaise,3
809,Redange/Attert,TUN,tunisienne,3
809,Redange/Attert,TUR,turque,8
809,Redange/Attert,UKR,ukrainienne,11
809,Redange/Attert,VEN,vénézuélienne,1
809,Redange/Attert,BIH,Bosnie-Herzégovine,11
712,Reisdorf,ERI,érythrée,1
712,Reisdorf,ALB,albanaise,5
712,Reisdorf,DEU,allemande,43
712,Reisdorf,USA,américaine,2
712,Reisdorf,ARG,argentine,2
712,Reisdorf,BEL,belge,28
712,Reisdorf,BRA,brésilienne,14
712,Reisdorf,GBR,britannique,5
712,Reisdorf,BDI,burundais,1
712,Reisdorf,KHM,cambodgienne,1
712,Reisdorf,CMR,camerounaise,9
712,Reisdorf,CPV,cap-verdienne,9
712,Reisdorf,CHN,chinoise,10
712,Reisdorf,COD,congolaise (Rép. Dém),1
712,Reisdorf,HRV,croate,2
712,Reisdorf,ESP,espagnole,4
712,Reisdorf,EST,estonienne,1
712,Reisdorf,FRA,française,37
712,Reisdorf,GIN,guinéenne,1
712,Reisdorf,HUN,hongroise,2
712,Reisdorf,XXX,indéterminée,1
712,Reisdorf,IRQ,iraquienne,2
712,Reisdorf,ITA,italienne,17
712,Reisdorf,KGZ,kirghize,2
712,Reisdorf,XXK,kosovare,9
712,Reisdorf,LUX,luxembourgeoise,770
712,Reisdorf,MAR,marocaine,2
712,Reisdorf,MUS,mauricienne,3
712,Reisdorf,MNE,monténégrine,20
712,Reisdorf,NLD,néerlandaise,35
712,Reisdorf,NGA,nigériane,1
712,Reisdorf,PHL,philippine,7
712,Reisdorf,POL,polonaise,16
712,Reisdorf,PRT,portugaise,404
712,Reisdorf,ROU,roumaine,14
712,Reisdorf,RUS,russe,1
712,Reisdorf,SRB,serbe,15
712,Reisdorf,SVK,slovaque,4
712,Reisdorf,SDN,soudanaise,1
712,Reisdorf,SYR,syrienne,2
712,Reisdorf,TZA,tanzanienne,1
712,Reisdorf,CZE,tchèque,1
712,Reisdorf,THA,thailandaise,3
712,Reisdorf,TUN,tunisienne,1
712,Reisdorf,UKR,ukrainienne,4
712,Reisdorf,BIH,Bosnie-Herzégovine,4
1306,Remich,EGY,égyptienne,5
1306,Remich,ECU,équatorienne,2
1306,Remich,ERI,érythrée,7
1306,Remich,AFG,afghane,2
1306,Remich,ALB,albanaise,6
1306,Remich,DZA,algérienne,7
1306,Remich,DEU,allemande,190
1306,Remich,USA,américaine,7
1306,Remich,AGO,angolaise,1
1306,Remich,XXA,apatride,1
1306,Remich,ARG,argentine,3
1306,Remich,ARM,arménienne,1
1306,Remich,AUS,australienne,2
1306,Remich,AUT,autrichienne,8
1306,Remich,AZE,azerbaidjanaise,4
1306,Remich,BLR,bélarusse,2
1306,Remich,BEL,belge,107
1306,Remich,GNB,bissau-guinéenne,2
1306,Remich,BRA,brésilienne,31
1306,Remich,GBR,britannique,58
1306,Remich,BGR,bulgare,14
1306,Remich,BFA,burkinabé,7
1306,Remich,CMR,camerounaise,13
1306,Remich,CAN,canadienne,10
1306,Remich,CPV,cap-verdienne,28
1306,Remich,CHN,chinoise,53
1306,Remich,COM,comorienne,2
1306,Remich,COG,congolaise (Rép.),1
1306,Remich,HRV,croate,10
1306,Remich,DNK,danoise,14
1306,Remich,DOM,dominicaine,3
1306,Remich,ESP,espagnole,45
1306,Remich,EST,estonienne,5
1306,Remich,FIN,finlandaise,7
1306,Remich,FRA,française,308
1306,Remich,GEO,géorgienne,2
1306,Remich,GMB,gambienne,1
1306,Remich,GHA,ghanéenne,1
1306,Remich,GRC,grecque,9
1306,Remich,GIN,guinéenne,4
1306,Remich,HUN,hongroise,14
1306,Remich,XXX,indéterminée,5
1306,Remich,IND,indienne,14
1306,Remich,IRN,iranienne,1
1306,Remich,IRQ,iraquienne,6
1306,Remich,IRL,irlandaise,10
1306,Remich,ISL,islandaise,8
1306,Remich,ITA,italienne,117
1306,Remich,CIV,ivoirienne,2
1306,Remich,JPN,japonaise,1
1306,Remich,JOR,jordanienne,1
1306,Remich,KAZ,kazakhe,1
1306,Remich,KGZ,kirghize,2
1306,Remich,XXK,kosovare,20
1306,Remich,LVA,lettonne,3
1306,Remich,LBN,libanaise,1
1306,Remich,LTU,lituanienne,4
1306,Remich,LUX,luxembourgeoise,2163
1306,Remich,MKD,macédonienne,1
1306,Remich,MLI,malienne,1
1306,Remich,MAR,marocaine,20
1306,Remich,MUS,mauricienne,5
1306,Remich,MEX,mexicaine,2
1306,Remich,MDA,moldave,5
1306,Remich,MNE,monténégrine,30
1306,Remich,NLD,néerlandaise,35
1306,Remich,NGA,nigériane,5
1306,Remich,PRK,nord-coréenne,2
1306,Remich,UZB,ouzbèke,1
1306,Remich,PER,péruvienne,1
1306,Remich,PAK,pakistanaise,4
1306,Remich,PHL,philippine,1
1306,Remich,POL,polonaise,35
1306,Remich,PRT,portugaise,722
1306,Remich,ROU,roumaine,54
1306,Remich,RUS,russe,23
1306,Remich,SEN,sénégalaise,8
1306,Remich,SRB,serbe,49
1306,Remich,SVN,slovène,4
1306,Remich,SVK,slovaque,1
1306,Remich,SWE,suédoise,6
1306,Remich,ZAF,sud-africaine,4
1306,Remich,KOR,sud-coréenne,1
1306,Remich,CHE,suisse,1
1306,Remich,SYR,syrienne,18
1306,Remich,CZE,tchèque,6
1306,Remich,THA,thailandaise,6
1306,Remich,TGO,togolaise,5
1306,Remich,TUN,tunisienne,16
1306,Remich,TUR,turque,11
1306,Remich,UKR,ukrainienne,21
1306,Remich,VEN,vénézuélienne,6
1306,Remich,BIH,Bosnie-Herzégovine,39
1306,Remich,STP,Sao Tomé-et-Principe,2
311,Roeser,EGY,égyptienne,1
311,Roeser,ERI,érythrée,14
311,Roeser,AFG,afghane,6
311,Roeser,ALB,albanaise,15
311,Roeser,DZA,algérienne,4
311,Roeser,DEU,allemande,110
311,Roeser,USA,américaine,25
311,Roeser,AGO,angolaise,1
311,Roeser,XXA,apatride,2
311,Roeser,ARG,argentine,4
311,Roeser,AUT,autrichienne,6
311,Roeser,AZE,azerbaidjanaise,7
311,Roeser,BLR,bélarusse,7
311,Roeser,BEL,belge,208
311,Roeser,GNB,bissau-guinéenne,3
311,Roeser,BRA,brésilienne,44
311,Roeser,GBR,britannique,44
311,Roeser,BGR,bulgare,19
311,Roeser,KHM,cambodgienne,1
311,Roeser,CMR,camerounaise,20
311,Roeser,CAN,canadienne,4
311,Roeser,CPV,cap-verdienne,26
311,Roeser,CHN,chinoise,19
311,Roeser,COL,colombienne,5
311,Roeser,COD,congolaise (Rép. Dém),1
311,Roeser,CRI,costa-ricienne,1
311,Roeser,HRV,croate,15
311,Roeser,CUB,cubaine,2
311,Roeser,DNK,danoise,9
311,Roeser,DOM,dominicaine,1
311,Roeser,ESP,espagnole,66
311,Roeser,EST,estonienne,1
311,Roeser,FIN,finlandaise,9
311,Roeser,FRA,française,794
311,Roeser,GHA,ghanéenne,1
311,Roeser,GRC,grecque,43
311,Roeser,GIN,guinéenne,1
311,Roeser,HND,hondurienne,1
311,Roeser,HUN,hongroise,18
311,Roeser,IND,indienne,43
311,Roeser,IRN,iranienne,5
311,Roeser,IRQ,iraquienne,17
311,Roeser,IRL,irlandaise,13
311,Roeser,ITA,italienne,409
311,Roeser,CIV,ivoirienne,7
311,Roeser,JPN,japonaise,4
311,Roeser,KEN,kényane,1
311,Roeser,KGZ,kirghize,1
311,Roeser,XXK,kosovare,25
311,Roeser,LVA,lettonne,1
311,Roeser,LBN,libanaise,2
311,Roeser,LTU,lituanienne,4
311,Roeser,LUX,luxembourgeoise,4040
311,Roeser,MKD,macédonienne,9
